#x y z dx dy dz
#length length length length length length
-0.749019873384 0.396618624456 0.682490252933 0.147289927163 -0.103100432536 -0.0628953730992
0.0655968127899 0.130755331972 -0.355133824176 0.0566183451172 0.0862471167221 0.00313097853817
0.350683724291 0.181719999843 0.175278868143 0.0451668965296 -0.115301668926 -0.00856906867685
0.509717148734 0.102388885195 0.0705407095164 0.0381323219968 0.0797428654479 0.0604156331631
0.0289856579878 -0.192354384021 -0.0373541329385 0.0623495631761 -0.0710906395619 -0.0858027011988
0.263392761666 -0.199682104221 -0.770307790537 -0.200121122075 0.0410017254012 -0.0243208157078
-0.194873414258 0.0648210606365 -0.178810340392 0.0563489505552 -0.0428920423136 0.0603189054528
0.0550835545067 0.0598893758983 0.000404313550508 -0.000621358846495 -0.0597639742682 0.0180647802767
0.665910207451 0.834749901913 0.474466171428 0.0196792715642 -0.158983470803 0.216087647659
0.588998220201 0.295492760234 -0.588321552366 -0.174748735071 -0.136837355626 -0.121764110353
3.54654975795 0.455064498743 -2.24129962514 -1.90342544854 -0.092339605097 -0.1147910103
1.20914730779 0.0766108147324 1.00954134091 -0.212667148383 0.065260134323 0.0507752798743
-0.839001991085 0.646693329903 -0.818118867302 0.331190137179 -0.219033768491 -0.0484526565899
-0.0527009767446 -0.00438667948839 -0.293631868461 0.0188516274215 -0.0921746357965 -0.0219121019985
1.04964096885 -0.238846633887 0.0569985973084 0.0437660749742 0.164377146635 0.273033607206
-0.0975063832383 0.689203766919 -0.523584444924 -0.0184506163889 0.0015405550903 0.170996309932
0.196773744519 -0.557907464431 0.334060273284 -0.00812059906725 -0.0485500189549 0.0533980681122
0.253830436647 0.478294780223 0.861969893165 -0.230526166999 0.0370629421098 -0.0278766493906
-0.0606134049503 -0.208377067256 0.223825239503 -0.0435640442459 -0.0142865709737 0.0416114005029
-0.641919299044 -0.35007506594 0.611237496378 0.112948584875 0.241246132757 -0.123048658597
0.376187524188 0.15346519228 -0.0439798417936 0.046550633682 0.0926348384363 0.0341297686958
1.25882059183 0.117990712705 1.58173565496 -0.262340432427 0.0238802363507 -0.521419034173
-0.168768289766 -0.341982103553 0.0128335528757 0.0378055503147 0.0464786313606 0.0745850352109
0.11575927245 1.30739788436 0.259001320153 -0.182375704523 -0.16320607039 0.213700252247
-0.1246501605 -0.747922711345 -0.00222801866317 -0.0133106515336 0.0124493470855 -0.131288159059
0.141563620992 -1.17012325318 -0.264538280043 0.134824170793 -0.244051832299 0.061910571867
1.04643795666 0.0331290988779 -0.42983157473 -0.201959771079 0.0508087471328 0.0491925731279
0.309301498148 0.265783876641 0.0863302829745 0.0413822261431 -0.0840638767976 0.0889485851688
0.401569137284 0.0263850118186 0.40944600938 -0.133369440502 -0.0540471771693 0.0349856969542
0.164395070721 -0.135503708431 -0.18325106268 0.0194916842848 -0.0300828873401 0.0952344767587
0.157609298221 -0.309745840666 -0.0218400193769 -0.0490605735252 -0.032881441993 -0.0258103549567
-0.131421321773 0.499626113141 0.539378751153 0.102256730268 0.035444278039 0.104571530574
-0.301589298859 -0.679937730507 0.10979763925 0.114891971511 -0.0765118868846 0.0993506597318
-0.0932020045073 0.233181563623 -0.449957782503 -0.115135127271 -0.0165914830011 -0.0074759155402
0.381998059149 0.519075787619 0.163035171746 0.0760435536497 -0.0934551426308 0.0429652925755
-0.0518626330076 0.592895796564 1.00639793768 0.130063637177 -0.192967767121 -0.0507974926463
-0.107025333711 0.141524016222 -0.733848061121 0.0708103054969 -0.114776352396 0.0468211870926
-0.118826103239 0.0241165415205 0.105151549965 -0.022207595913 -0.0298168308695 -0.0498478777162
-0.272646433746 0.216573517898 0.135867666133 -0.0560014212063 -0.0343165050361 0.0175843532745
-0.0585797512868 0.000483263169713 0.231474464815 -0.021518944351 0.052075568713 -0.0515919782362
-0.682968824376 -0.52456931692 -1.30366638563 0.20109066308 -0.146670081438 0.214798944277
0.165094602335 -1.45652402227 -0.785797814157 0.177093412749 0.351121726156 0.134590938903
0.22405396626 -0.0212463715542 0.465606539147 0.0124174589746 0.070790199125 -0.0149290021516
0.104288950339 0.977116052477 0.830846218258 0.195990811072 0.113786988071 -0.256006974928
-1.13983120328 0.343328127657 -0.564677939137 0.060538619714 0.0541612819816 0.280265769455
0.77775509512 -0.298359421616 -1.11219449623 0.23925498879 0.13227241767 -0.0881700266585
0.877704288343 -0.357539155566 -0.254696198579 -0.238077336956 -0.12746241483 0.020018041813
0.117716121423 0.253084448076 -0.269885767047 0.0736596684017 0.0175363988491 -0.0385062062427
-0.126756331026 0.15078712478 0.0658066900422 0.0408709430173 -0.0283575277055 -0.0143193557659
-0.0787079548626 0.231143260458 -0.0536325608441 -0.0102777659011 0.0291175589683 0.0495031451045
0.653761182609 -0.900798757884 0.188381677729 -0.220919886655 0.180133875863 0.148978480852
-0.820850161196 0.592141629436 0.489606545519 0.179232366783 -0.152835925649 0.196860911954
-0.0724068054288 0.376541006384 0.155305838219 0.0881080503731 0.0644350125807 0.0271081521669
0.996480159404 0.141870949055 1.06031662079 0.264979977128 -0.154891260908 -0.201119837983
-1.27875079787 0.227497632355 -1.65715872972 0.367015007977 -0.103466895533 -0.655370932533
-0.276541225156 -0.261887039672 0.0956144222412 0.0195763122709 0.0770936853537 -0.0777801888773
-0.421735975903 1.1113449643 0.163556079 0.102442600137 -0.127567227265 0.15895516799
0.00979237943877 -0.0113810838554 0.385325342502 -0.0393817042027 0.0518252134206 -0.0380764700889
-0.182710324254 -0.182669048931 0.339753199468 0.0785328750577 -0.0399945892986 -0.0743165594618
-0.19756622919 0.00895445627051 -0.109967698132 0.0232601123932 0.0231818844355 0.0239002383797
0.0626574140932 -0.545377693428 0.354315279834 0.134116330426 -0.0125297710032 -0.02025500655
0.790348863549 -0.559409575071 -1.00556278133 0.282159602544 0.0736592706275 0.299745006333
-0.173521990572 0.202275894471 -0.867434674493 0.0751867537795 -0.0382086520024 0.229707108952
-4.85891272327 -0.493016542749 -0.645265039304 2.17266446853 0.924322198448 -0.590962441179
-0.400738258079 -0.209987302008 0.249670011548 0.00117435994636 -0.1253587984 0.0313329132566
0.214166399442 -0.289589606515 -0.164895881 -0.0369133454019 0.0658058084189 0.0608389126565
-0.641617794413 0.439305703787 0.686467457473 0.0778724386049 0.11612146169 -0.00888867912505
0.305478861176 1.05050147006 0.437338158525 -0.00519909976491 0.0404015704875 0.137501084805
3.0821253087 4.00966359811 -11.0191945817 -1.67030667535 0.551478602053 7.51050949513
0.0409116831407 -0.282075569292 0.100078345825 -0.086609316448 0.0190975052653 -0.0227883579349
0.31362972736 0.234167460053 -0.511504924812 -0.105972788203 -0.0572070569725 0.103776113217
0.0879976991423 0.267912453912 0.193719630372 -0.0516834088151 -0.042666250249 -0.0035370330528
-0.252120965144 -0.0639023757187 -0.382380817086 0.0230136435743 0.114795349645 -0.0251424394079
-0.0643131349444 -0.697141957119 1.36503099209 -0.0575211529773 0.0725364226293 0.0570789731955
-0.0413267238 0.0780919840022 0.0360699285955 -0.0072984212959 0.0140553654802 -0.0570681881224
-0.280770915383 0.0647661065324 0.0870162560186 0.0677798546909 -0.0404260983223 0.01614544537
-0.862497547072 0.863791087788 0.747642003893 0.0416473858755 -0.271649458352 -0.258035458374
0.651272031215 -2.17639236168 -1.05780861357 -0.639492960486 -0.285673342007 -0.125027418613
-0.130962739451 -0.295503472192 0.0874185880866 -0.00115984497608 0.0632206480974 0.0130503057506
0.488391301904 -0.180450037454 -0.133320311335 -0.0674029207121 -0.0561480572803 -0.0671441131076
-0.256681670365 0.0762220974115 -0.543356603999 0.0511472388802 -0.0850114043065 -0.0112783340093
0.136445429271 0.260978206076 -0.182983226235 -0.0240924650127 -0.0675087438424 0.0520253683134
-0.526033647617 -0.222448804666 -0.332128296786 0.082993795635 0.0787179992947 -0.014472974882
-0.143668476765 -0.290810221009 0.149887140315 0.0115458923375 0.0585273969146 -0.0494182464773
-1.47025244357 -0.105267458722 0.609677985427 -0.0860832624153 0.111228945838 0.294798670332
-0.143799835916 0.126600217104 -0.0837015161795 -0.00421228465031 0.07733620001 0.0335799593267
-0.585745081357 -0.432934883854 1.12263107509 -0.0853764366639 -0.207355874078 -0.156699258869
0.0673565570356 0.643659546813 0.444881055757 -0.026054054781 -0.111823312452 -0.040680803749
0.63946140995 -0.153279192264 -0.484921682443 -0.185851787948 0.0228111909577 0.0721416981396
0.202155509907 0.116006660067 0.0833272091676 -0.0128661155818 -0.00849132837305 0.0726835307997
0.066517688181 0.375209412067 -0.726416476331 0.0436720942785 -0.0971751020583 0.137787186912
6.52985499989 -2.56006309934 -5.96149377624 -0.195026191543 1.95428181041 0.761283099373
-2.32944754177 1.40094392685 0.0267610607728 -0.540067071067 -0.875201791604 0.128971367794
1.12558641864 1.81823284916 -0.827361825952 0.220462001934 -0.105236564689 -0.426681609605
-0.398536888048 -0.382779680648 0.422799981995 0.0930155003835 0.0185030515491 0.0461628091256
-0.186697327347 -0.756449617392 0.209148298982 0.0525878932125 -0.109288328184 0.0117091510443
-0.158859803002 -0.607386539501 0.235869977299 0.0131186900793 0.0674734351044 -0.0616650856735
0.529211767622 -0.328751224 1.20602076954 -0.242322589685 0.301553485098 -0.251683314184
-0.0216152288222 0.0525693626521 -0.623076812116 -0.0767200079705 0.111497879816 -0.0146507534251
0.135275955807 0.00651463748759 0.0215175969092 -0.041878268967 0.0351891922375 -0.0409375401456
-0.390098893925 -0.720859319355 -0.0118747609912 0.0885095950657 0.0409215888479 0.121672400242
-0.0800986956378 0.0525588318827 0.179882486578 0.021518944351 -0.052075568713 0.0515919782362
0.173803572836 -0.261551129932 0.584752504286 -0.0506883449 -0.0385239173567 -0.0464272560314
-0.395503279747 0.383611955543 0.35287431879 0.06116077722 0.0758354650052 -0.0943983336759
0.395850620821 0.0664183309174 0.166709799466 0.0777273034704 0.0747394102283 0.0584906196478
-0.281455171696 0.393716645802 -0.379737304839 -0.100545449964 0.011172783329 0.0811672692275
-1.27052944425 0.25146695266 2.42158233264 0.943451935865 -0.592082320242 -0.593595201358
-0.314910548031 0.438523897058 0.496567631655 0.0297874869829 -0.155097799316 -0.0196850157058
3.85446479997 2.81717199263 2.13753961319 -1.60529360105 -1.72795683533 -1.62263039816
-0.293319653119 -0.479707176914 0.077757216657 0.0980202913327 -0.0979813261422 -0.104194720529
0.169327443925 -0.393420206287 0.319849531863 0.0274463005947 -0.164487258144 0.0142107414214
0.0610074608834 0.0260949323571 -0.193076459632 0.0262116301246 0.0531609060453 -0.0246666928881
-0.0923286352722 0.756744302905 -0.00927402608526 0.0753568620152 -0.0728222928393 0.049115526538
-0.478476798006 0.49299066723 0.343412945345 0.0829735182593 -0.109378711687 0.00946137344519
-0.0218129182981 -0.425068057977 -0.0508197032172 -0.0523637022708 -0.083545986468 0.0156318937504
0.0946569385375 -0.0909654144383 -0.39044994184 0.0899327556071 0.0851047000446 -0.0455987333666
0.916234932741 -0.1012312379 0.41230710701 0.177172111088 0.0267617506483 -0.0822749024958
0.922438874141 0.360468255022 -0.352294983603 -0.173215322255 -0.1700458749 0.094121866379
0.116178582976 -0.282899731368 0.593917260075 0.0576249898598 0.0213486014362 -0.00916475578903
-0.00499998206672 0.201362003153 0.426446883648 0.0303927487038 -0.0863003711608 -0.0513729908139
-0.88656000786 -0.822304926492 -0.919240315885 0.0471724938903 0.363469216462 0.0499780373355
-1.54178254076 -0.536473974076 -1.1896222097 0.551307711311 0.147025063272 -0.0736446441519
-0.211294257487 -0.120199488583 0.450767181043 0.0449752071495 0.0793097023681 -0.00819141424039
0.0446795740267 0.879952042814 -1.0792896087 0.145112827823 -0.0735262173361 0.210250797452
0.043767877671 0.356920431103 -0.935151936273 0.00600253616024 0.0755905547037 -0.214588650452
0.103781632373 0.809486392713 -0.227882863422 -0.146895114955 -0.0349486117944 0.0962464739129
-0.111790369976 -0.0719186270496 -0.215192645047 -0.0439978865633 0.00734867916529 0.0166004700121
0.300860460249 0.680039081523 0.316556510428 -0.0260758413919 -0.0523792438361 -0.152628962127
-1.50597523863 1.08435866883 -1.29323191083 0.190845684671 -0.133163734875 0.642134698362
0.173712009608 -0.422434808041 -0.554458137329 -0.0846341848371 0.162784126788 0.0168040973648
0.594204949892 0.0735777488277 0.294139020972 -0.120627025601 0.067579992318 -0.068938601858
0.193882609547 0.184419320129 -0.536717919049 0.119747117813 0.0497481399243 0.0252129942368
-0.37159437099 0.228229200169 0.280910473332 0.0429465160373 -0.045972187307 -0.127458453924
-0.306433622872 0.172793855145 -0.324400100184 -0.0156718717185 -0.0865107875828 -0.0891407443625
-0.354504581192 0.455998032772 -0.652992162817 -0.0536720536561 -0.049626136912 -0.0158122788581
-0.0772443729893 0.156807681 0.431478941361 -0.109277320564 0.0416116958924 0.0228041632462
-0.0291645915049 0.53507039118 0.643950281727 -0.102256730268 -0.035444278039 -0.104571530574
-0.285581695507 0.403790551403 0.161244446333 0.070614947103 -0.0405649053229 0.0234035499657
-0.944119979915 -0.252128988544 0.816278494452 0.0994957400781 0.259940239198 -0.210131461709
0.547849470731 0.182131750643 0.130956342679 -0.0742715464395 -0.040974009497 0.0942440764348
-0.285123061048 0.283426097741 0.476882615949 0.0986013674945 -0.0850067208493 -0.0225995113423
0.0609421476523 0.347542201104 -0.211079818423 -0.0697468333845 0.0288392527119 0.0898572663198
-0.501557522266 -1.3264766731 -0.617128136155 0.0491411118576 0.326217219066 0.260336837038
0.0491563079436 0.192018499817 0.178325681645 0.00838330420857 0.0408911841978 -0.00616672732873
0.184589694145 -0.00586071439372 -0.436048675206 -0.0899327556071 -0.0851047000446 0.0455987333666
0.0487209253741 -0.046764938827 0.403029591059 -0.0389285459354 0.0353838549716 -0.0177042485574
-0.508244990363 1.01561233673 -1.11654777146 -0.0158357991486 -0.0902717333761 0.295449820566
